,date_dob,fjc_id,fl_initial,fml_initial,id,name_first,name_last,name_middle
391,1931-01-01,963.0,jh,jhh,1350,James,Hancock,Hughes
392,1869-07-26,964.0,ah,anh,1351,Augustus,Hand,Noble
393,1872-01-27,965.0,lh,lh,1352,Learned,Hand,
394,1924-01-18,966.0,wh,wbh,1353,William,Hand,Brevard
395,1953-01-01,2931.0,ah,ash,1354,Andrew,Hanen,S.
396,1879-04-10,967.0,bh,beh,1355,Bert,Haney,Emory
397,1849-04-21,968.0,ch,chh,1356,Cornelius,Hanford,Holgate
398,1939-06-30,969.0,jh,jhh,1357,John,Hannah,H.
399,1892-02-14,970.0,ah,abh,1358,Allen,Hannay,Burroughs
400,1915-03-19,971.0,jh,jbh,1359,John,Hannum,Berne
401,1845-06-29,3244.0,ga,gwa,136,George,Atkinson,Wesley
402,1933-01-01,972.0,ch,clh,1360,Curtis,Hansen,LeRoy
403,1938-01-01,973.0,dh,drh,1361,David,Hansen,Rasmussen
404,1909-05-14,974.0,wh,wch,1362,William,Hanson,Cook
405,1965-01-01,3044.0,th,tmh,1363,Thomas,Hardiman,Michael
406,1919-01-24,975.0,ch,clh,1364,Charles,Hardy,Leach
407,1923-10-25,976.0,jh,jrh,1365,John,Hargrove,Raymond
408,1833-06-01,977.0,jh,jmh,1366,John,Harlan,Marshall
409,1899-05-20,979.0,jh,jmh,1367,John,Harlan,Marshall
410,1946-01-01,980.0,mh,mh,1368,Melinda,Harmon,
411,1905-07-26,2689.0,rh,rwh,1369,Roy,Harper,Winfield
412,1949-01-01,69.0,na,nfa,137,Nancy,Atlas,Friedman
413,1783-01-01,981.0,sh,shh,1370,Samuel,Harper,Hadden
414,1956-01-01,3517.0,mh,mdh,1371,M.,Harpool,Douglas
415,1933-01-01,982.0,eh,efh,1372,Edward,Harrington,Francis
416,1763-03-05,983.0,eh,eh,1373,Edward,Harris,
417,1901-08-16,984.0,gh,gbh,1374,George,Harris,Bernard
418,1903-12-20,985.0,oh,oh,1375,Oren,Harris,
419,1962-01-01,3559.0,ph,pah,1376,Pamela,Harris,Ann
420,1927-01-01,986.0,sh,ssh,1377,Stanley,Harris,S.
421,1888-12-18,987.0,bh,bh,1378,Benjamin,Harrison,
422,1905-07-14,988.0,gh,glh,1379,George,Hart,Luzerne
423,1869-06-09,70.0,wa,wha,138,William,Atwell,Hawley
424,1929-01-01,989.0,wh,wth,1380,William,Hart,Thomas
425,1887-12-29,990.0,jh,jph,1381,John,Hartigan,Patrick
426,1888-02-29,991.0,rh,rh,1382,Richard,Hartshorne,
427,1947-01-01,2904.0,hh,hlh,1383,Harris,Hartz,L.
428,1923-01-01,992.0,ah,ah,1384,Alexander,Harvey,
429,1922-01-01,993.0,jh,jh,1385,James,Harvey,
430,1781-06-21,994.0,mh,mh,1386,Matthew,Harvey,
431,1959-01-01,3072.0,rh,rbh,1387,Robert,Harwell,Bryan
432,1904-11-17,995.0,wh,whh,1388,William,Hastie,Henry
433,1936-01-01,996.0,ah,alh,1389,Alcee,Hastings,Lamar
434,1902-03-27,71.0,aa,ata,139,Anthony,Augelli,Thomas
435,1898-06-30,997.0,jh,jsh,1390,John,Hastings,Simpson
436,1889-11-27,998.0,ch,cah,1391,Carl,Hatch,A.
437,1932-09-17,999.0,jh,jwh,1392,Joseph,Hatchett,Woodrow
438,1882-06-29,3322.0,ch,csh,1393,Charles,Hatfield,Sherrod
439,1928-04-29,1000.0,ph,pgh,1394,Paul,Hatfield,Gerhart
440,1933-01-01,1001.0,th,tjh,1395,Terry,Hatter,J.
441,1912-12-29,1002.0,ah,aah,1396,A.,Hauk,Andrew
442,1927-03-16,1003.0,fh,fbh,1397,Falcon,Hawkins,Black
443,1945-01-01,1004.0,mh,mdh,1398,Michael,Hawkins,Daly
444,1830-07-18,1005.0,th,tph,1399,Thomas,Hawley,Porter
445,1804-11-23,,fp,fp,14,Franklin,Pierce,
446,1901-01-23,72.0,ra,rba,140,Richard,Austin,Bevan
447,1765-12-17,1006.0,gh,gh,1400,George,Hay,
448,1856-01-09,3245.0,jh,jh,1401,James,Hay,
449,1942-01-01,2732.0,kh,ksh,1402,Katharine,Hayden,Sweeney
450,1886-01-23,1007.0,jh,jjh,1403,Johnson,Hayes,Jay
451,1956-01-01,3039.0,wh,wqh,1404,William,Hayes,Q.
452,1963-01-01,3169.0,ch,ch,1405,Catharina,Haynes,
453,1949-01-01,2843.0,wh,wjh,1406,William,Haynes,Joseph
454,1912-10-30,1008.0,ch,cfh,1407,Clement,Haynsworth,Furman
455,1903-04-02,1009.0,ph,prh,1408,Paul,Hays,Raymond
456,1820-08-26,1010.0,wh,whh,1409,William,Hays,Hercules
457,1952-01-01,2949.0,ha,hea,141,Henry,Autrey,Edward
458,1975-01-01,3529.0,gh,gjh,1410,George,Hazel,Jarrod
459,1860-12-18,1011.0,jh,jrh,1411,John,Hazel,Raymond
460,1944-01-01,1012.0,hh,hwh,1412,Hayden,Head,Wilson
461,1889-12-29,1013.0,ah,adh,1413,Arthur,Healey,Daniel
462,1881-09-10,1014.0,wh,wh,1414,William,Healy,
463,1918-01-29,1015.0,gh,gwh,1415,Gerald,Heaney,William
464,1940-01-01,1016.0,th,th,1416,Thad,Heartfield,
465,1784-10-10,1017.0,uh,ush,1417,Upton,Heath,Scott
466,1951-01-01,2905.0,jh,jlh,1418,Joe,Heaton,L.
467,1922-08-25,1018.0,fh,fjh,1419,Frederick,Heebe,Jacob Reagan
468,1875-07-11,73.0,ja,jba,142,John,Avis,Boyd
469,1928-04-17,2710.0,wh,wmh,1420,Walter,Heen,Meheula
470,1933-01-01,2794.0,ah,akh,1421,Alvin,Hellerstein,K.
471,1960-01-01,3433.0,jh,jjh,1422,Jeffrey,Helmick,James
472,1878-01-10,1019.0,gh,gth,1423,Guy,Helvering,Tresillian
473,1915-05-10,1020.0,rh,rwh,1424,Robert,Hemphill,Witherspoon
474,1920-12-12,1021.0,ah,ajh,1425,Albert,Henderson,John
475,1879-09-03,2693.0,dh,deh,1426,David,Henderson,Ezekiel
476,1909-11-13,1022.0,jh,joh,1427,John,Henderson,Oliver
477,1944-01-01,1023.0,kh,klh,1428,Karen,Henderson,LeCraft
478,1933-01-01,1024.0,th,teh,1429,Thelton,Henderson,Eugene
479,1955-01-01,3161.0,sa,sa,143,Sharion,Aycock,
480,1940-01-01,1025.0,jh,jlh,1430,Jimm,Hendren,Larry
481,1957-01-01,3542.0,bh,bhh,1431,Bruce,Hendricks,Howe
482,1917-05-18,1026.0,jh,jsh,1432,Jesse,Henley,Smith
483,1868-12-28,1027.0,eh,ejh,1433,Edward,Henning,J.
484,1953-01-01,1028.0,rh,rhh,1434,Robert,Henry,Harlan
485,1905-07-19,1029.0,wh,wbh,1435,William,Herlands,Bernard
486,1944-01-01,1030.0,hh,hmh,1436,Henry,Herlong,Michael
487,1911-09-24,1031.0,rh,rdh,1437,Robert,Herman,Dixon
488,1931-04-11,1032.0,hh,hdh,1438,Howard,Hermansdorfer,David
489,1957-01-01,3352.0,mh,mah,1439,Marco,Hernandez,Antonio
490,1951-01-01,3577.0,ja,jma,144,Joan,Azrack,Marie
491,1953-01-01,2795.0,dh,drh,1440,David,Herndon,R.
492,1954-01-01,3058.0,jh,jch,1441,Judith,Herrera,C.
493,1948-01-01,1033.0,jh,jgh,1442,John,Heyburn,Gilpin
494,1946-08-07,2820.0,wh,wjh,1443,William,Hibbler,J.
495,1880-02-13,1034.0,sh,sh,1444,Smith,Hickenlooper,
496,1911-08-22,1035.0,jh,jjh,1445,John,Hickey,Joseph
497,1955-01-01,3394.0,sh,soh,1446,Susan,Hickey,Owens
498,1895-03-01,1036.0,eh,erh,1447,Edwin,Hicklin,Richley
499,1943-01-01,2901.0,lh,lrh,1448,Larry,Hicks,R.
500,1952-01-01,2999.0,sh,smh,1449,S.,Hicks,Maurice
501,1943-04-04,74.0,lb,ltb,145,Lewis,Babcock,Thornton
502,1872-05-02,1037.0,xh,xh,1450,Xenophon,Hicks,
503,1938-08-06,1038.0,lh,lch,1451,Lynn,Higby,Carlton
504,1928-02-25,1039.0,ah,alh,1452,Aloyisus,Higginbotham,Leon
505,1938-01-01,1040.0,ph,peh,1453,Patrick,Higginbotham,Errol
506,1932-01-01,1041.0,th,tah,1454,Thomas,Higgins,Aquinas
507,1961-01-01,3400.0,sh,sah,1455,Stephen,Higginson,Andrew
508,1929-01-01,1042.0,sh,sh,1456,Shelby,Highsmith,
509,1906-10-09,1043.0,dh,dch,1457,Delmas,Hill,Carl
510,1915-02-06,1044.0,ih,ih,1458,Irving,Hill,
511,1924-01-01,1045.0,jh,jch,1459,James,Hill,Clinkscales
512,1959-01-01,3459.0,rb,reb,146,Robert,Bacharach,Edwin
513,1811-03-25,1046.0,rh,rah,1460,Robert,Hill,Andrews
514,1928-01-13,1047.0,rh,rmh,1461,Robert,Hill,Madden
515,1922-02-15,1049.0,dh,dwh,1462,Douglas,Hillman,Woodruff
516,1956-01-01,3118.0,nh,nlh,1463,Noel,Hillman,Lawrence
517,1948-01-01,3432.0,th,tsh,1464,Timothy,Hillman,Spafard
518,1830-12-03,1050.0,eh,ewh,1465,Edgar,Hillyer,Winters
519,1940-01-01,1051.0,ch,cmh,1466,Claude,Hilton,M.
520,1889-11-30,1052.0,ch,cch,1467,Carroll,Hincks,Clark
521,1951-01-01,1053.0,rh,rlh,1468,Robert,Hinkle,Lewis
522,1950-01-01,1054.0,rh,rhh,1469,Ricardo,Hinojosa,H.
523,1933-02-16,75.0,hb,hb,147,Harold,Baer,
524,1755-03-23,1055.0,sh,sh,1470,Samuel,Hitchcock,
525,1939-01-01,1056.0,dh,dh,1471,David,Hittner,
526,1872-04-21,1057.0,wh,wh,1472,William,Hitz,
527,1738-05-06,1058.0,jh,jsh,1473,John,Hobart,Sloss
528,1921-01-01,1059.0,th,tmh,1474,Truman,Hobbs,McGill
529,1950-01-01,2842.0,fh,fsh,1475,Faith,Hochberg,S.
530,1896-08-29,1060.0,wh,whh,1476,Walter,Hodge,Hartman
531,1934-01-01,1061.0,wh,wth,1477,William,Hodges,Terrell
532,1868-11-03,1062.0,ah,aah,1478,Adolph,Hoehling,A.
533,1922-01-01,1063.0,wh,wmh,1479,William,Hoeveler,Marcellin
534,1951-01-01,3141.0,jb,jpb,148,John,Bailey,Preston
535,1895-07-07,1064.0,jh,jjh,1480,Julius,Hoffman,Jennings
536,1822-10-16,1065.0,oh,oh,1481,Ogden,Hoffman,
537,1907-07-18,1066.0,wh,weh,1482,Walter,Hoffman,Edward
538,1946-01-01,1067.0,mh,mrh,1483,Michael,Hogan,Robert
539,1938-01-01,1068.0,th,tfh,1484,Thomas,Hogan,Francis
540,1909-09-23,1069.0,th,tsh,1485,Timothy,Hogan,Sylvester
541,1914-01-29,1070.0,jh,jsh,1486,James,Holden,Stuart
542,1912-04-05,1071.0,ch,cjh,1487,Cale,Holder,James
543,1946-01-01,1072.0,jh,jfh,1488,James,Holderman,F.
544,1936-01-01,1073.0,hh,hrh,1489,Hezekiah,Holland,Russel
545,1867-06-06,76.0,tb,tjb,149,Thomas,Bailey,Jennings
546,1857-11-14,1074.0,jh,jbh,1490,James,Holland,Buchanan
547,1883-09-30,1075.0,jh,jwh,1491,John,Holland,Warthen
548,1949-01-01,3343.0,eh,elh,1492,Ellen,Hollander,Lipton
549,1856-09-11,1076.0,hh,hch,1493,Howard,Hollister,Clark
550,1923-06-23,1077.0,wh,wjh,1494,William,Holloway,Judson
551,1869-09-19,1078.0,wh,whh,1495,William,Holly,Harrison
552,1880-11-04,1079.0,hh,hah,1496,Harry,Hollzer,Aaron
553,1784-10-24,1080.0,jh,jlh,1497,Jesse,Holman,Lynch
554,1878-10-01,1081.0,eh,erh,1498,Edwin,Holmes,Ruthven
555,1951-01-01,3076.0,jh,jlh,1499,James,Holmes,Leon
556,1791-04-23,,jb,jb,15,James,Buchanan,
557,1935-01-01,77.0,lb,lgb,150,Lourdes,Baird,Gillespie
558,1961-01-01,3128.0,jh,jah,1500,Jerome,Holmes,A.
559,1841-03-08,1082.0,oh,owh,1501,Oliver,Holmes,Wendell
560,1951-01-01,3353.0,ph,pkh,1502,Paul,Holmes,Kinloch
561,1951-01-01,1083.0,sh,seh,1503,Sven,Holmes,Erik
562,1926-10-12,1084.0,jh,jdh,1504,John,Holschuh,David
563,1843-12-31,1085.0,gh,gch,1505,George,Holt,Chandler
564,1886-11-07,1086.0,ah,ah,1506,Alexander,Holtzoff,
565,1946-01-01,3027.0,rh,rjh,1507,Richard,Holwell,J.
566,1957-01-01,3224.0,ch,cvh,1508,Charlene,Honeywell,Vanessa Edwards
567,1952-01-01,1087.0,dh,dph,1509,Denise,Hood,Page
568,1860-10-20,78.0,fb,feb,151,Francis,Baker,Elisha
569,1942-01-01,1088.0,jh,jmh,1510,Joseph,Hood,Martin
570,1857-09-24,1089.0,wh,wch,1511,William,Hook,Cather
571,1895-04-21,1090.0,fh,fah,1512,Frank,Hooper,Arthur
572,1819-04-27,1091.0,jh,jch,1513,James,Hopkins,Campbell
573,1873-04-04,1092.0,rh,rjh,1514,Richard,Hopkins,Joseph
574,1952-01-01,3059.0,vh,veh,1515,Virginia,Hopkins,Emerson
575,1737-10-02,1093.0,fh,fh,1516,Francis,Hopkinson,
576,1770-11-12,1094.0,jh,jh,1517,Joseph,Hopkinson,
577,1956-01-01,3398.0,mh,mrh,1518,Mark,Hornak,Raymond
578,1944-04-21,1095.0,dh,dbh,1519,David,Hornby,Brock
579,1929-01-01,79.0,hb,hab,152,Harold,Baker,Albert
580,1929-05-13,1096.0,oh,oh,1520,Odell,Horton,
581,1933-01-01,1097.0,ch,cwh,1521,Charles,Houck,Weston
582,1875-03-05,1098.0,bh,bwh,1522,Benson,Hough,W.
583,1858-05-18,1099.0,ch,cmh,1523,Charles,Hough,Merrill
584,1767-10-10,1100.0,jh,jh,1524,James,Houston,
585,1952-01-01,3040.0,jh,jah,1525,John,Houston,A.
586,1954-01-01,2966.0,dh,dlh,1526,Daniel,Hovland,L.
587,1924-07-09,1101.0,ah,ath,1527,Alex,Howard,T.
588,1864-07-25,2715.0,ch,cwh,1528,Clinton,Howard,Woodbury
589,1924-05-13,1102.0,gh,gh,1529,George,Howard,
590,1832-02-28,80.0,jb,jhb,153,John,Baker,Harris
591,1955-01-01,2932.0,jh,jrh,1530,Jeffrey,Howard,R.
592,1922-12-09,1103.0,jh,jch,1531,Joseph,Howard,Clemens
593,1939-01-01,1104.0,mh,mjh,1532,Malcolm,Howard,Jones
594,1965-01-01,3138.0,mh,mmh,1533,Marcia,Howard,Morales
595,1873-02-19,1105.0,hh,hbh,1534,Harland,Howe,Bradley
596,1827-12-05,1106.0,jh,jhh,1535,James,Howe,Henry
597,1956-01-01,3349.0,bh,bah,1536,Beryl,Howell,Alaine
598,1747-01-01,1107.0,dh,dh,1537,David,Howell,
599,1905-09-21,3246.0,gh,geh,1538,George,Howell,Evan
600,1865-07-05,3306.0,wh,wbh,1539,William,Howell,Barberie
601,1971-01-01,3427.0,kb,kgb,154,Kristine,Baker,Gerhard
602,1844-05-14,3247.0,ch,cbh,1540,Charles,Howry,Bowen
603,1948-01-01,1108.0,kh,kmh,1541,Kenneth,Hoyt,M.
604,1940-01-01,2875.0,ph,pch,1542,Paul,Huck,C.
605,1947-01-01,2954.0,hh,heh,1543,Henry,Hudson,E.
606,1935-01-01,1109.0,hh,hlh,1544,Harry,Hudspeth,Lee
607,1951-01-01,1110.0,mh,mlh,1545,Marilyn,Huff,L.
608,1925-01-01,1111.0,sh,sah,1546,Shirley,Hufstedler,Ann Mount
609,1931-01-01,1112.0,ph,prh,1547,Procter,Hug,Ralph
610,1862-04-11,1113.0,ch,ceh,1548,Charles,Hughes,Evans
611,1823-11-24,3270.0,jh,jh,1549,James,Hughes,
612,1873-02-25,81.0,wb,web,155,William,Baker,Eli
613,1941-01-01,1114.0,lh,lnh,1550,Lynn,Hughes,Nettleton
614,1821-01-16,1115.0,rh,rwh,1551,Robert,Hughes,William
615,1896-08-02,1116.0,sh,sth,1552,Sarah,Hughes,Tilghman
616,1966-01-01,3489.0,th,tmh,1553,Todd,Hughes,Michael
617,1881-05-14,1117.0,gh,gmh,1554,George,Hulbert,Murray
618,1894-07-09,1118.0,rh,rmh,1555,Rubey,Hulen,Mosley
619,1948-01-01,1119.0,fh,fmh,1556,Frank,Hull,M.
620,1926-05-20,1120.0,th,tgh,1557,Thomas,Hull,Gray
621,1964-01-01,3536.0,dh,djh,1558,Diane,Humetewa,Joyce
622,1850-12-30,1121.0,jh,joh,1559,J.,Humphrey,Otis
623,1936-01-01,82.0,bb,brb,156,Bobby,Baldock,Ray
624,1817-11-09,1122.0,dh,dch,1560,David,Humphreys,Campbell
625,1806-08-26,1123.0,wh,whh,1561,West,Humphreys,Hughes
626,1855-10-30,2713.0,oh,orh,1562,Oscar,Hundley,Richard
627,1922-12-14,1124.0,wh,wlh,1563,William,Hungate,Leonard
628,1942-01-01,2864.0,rh,rlh,1564,Roger,Hunt,L.
629,1810-06-14,1125.0,wh,wh,1565,Ward,Hunt,
630,1857-11-05,1126.0,wh,whh,1566,William,Hunt,Henry
631,1823-06-12,3264.0,wh,whh,1567,William,Hunt,Henry
632,1932-01-01,1127.0,wh,wbh,1568,Willis,Hunt,B.
633,1911-02-18,1128.0,eh,efh,1569,Edwin,Hunter,Ford
634,1835-06-01,83.0,ab,awb,157,Alexander,Baldwin,White
635,1915-10-23,1129.0,eh,ebh,1570,Elmo,Hunter,Bolton
636,1916-12-26,1130.0,jh,jh,1571,James,Hunter,
637,1806-03-27,1131.0,eh,emh,1572,Elisha,Huntington,Mills
638,1929-04-05,1132.0,hh,hlh,1573,Harry,Hupp,Lindley
639,1937-01-01,2839.0,dh,dnh,1574,David,Hurd,N.
640,1943-01-01,1133.0,dh,dth,1575,Daniel,Hurley,T. K.
641,1937-01-01,1134.0,dh,drh,1576,Denis,Hurley,Reagan
642,1947-10-01,3434.0,ah,adh,1577,Andrew,Hurwitz,David
643,1894-07-23,1135.0,ch,csh,1578,Charles,Hutcheson,Sterling
644,1879-10-19,1136.0,jh,jch,1579,Joseph,Hutcheson,Chappell
645,1780-01-14,84.0,hb,hb,158,Henry,Baldwin,
646,1932-06-20,1137.0,wh,wdh,1580,William,Hutchinson,D.
647,1937-11-26,1138.0,hh,hjh,1581,Herbert,Hutton,J.
648,1948-01-01,2848.0,eh,esh,1582,Ellen,Huvelle,Segal
649,1887-02-16,1139.0,wh,wah,1583,Walter,Huxman,August
650,1921-05-02,1140.0,dh,dhh,1584,Daniel,Huyett,Henry
651,1931-01-01,1141.0,ji,jmi,1585,James,Ideman,M.
652,1885-04-16,1142.0,mi,mli,1586,Michael,Igoe,Lambert
653,1954-01-01,3121.0,si,ssi,1587,Sandra,Ikuta,Segal
654,1948-01-01,1143.0,si,syi,1588,Susan,Illston,Yvonne
655,1873-04-03,1144.0,ri,rai,1589,Robert,Inch,Alexander
656,1876-08-01,85.0,jb,jhb,159,James,Baldwin,Harris
657,1798-10-19,1145.0,ci,cai,1590,Charles,Ingersoll,Anthony
658,1903-07-05,1146.0,ji,jmi,1591,Joe,Ingraham,McDonald
659,1924-07-06,1147.0,wi,wai,1592,William,Ingram,Austin
660,1752-01-04,1148.0,hi,hi,1593,Harry,Innes,
661,1751-10-05,1149.0,ji,ji,1594,James,Iredell,
662,1940-01-01,1150.0,ji,jei,1595,Joseph,Irenas,Eron
663,1955-01-01,3075.0,di,dli,1596,Dora,Irizarry,L.
664,1935-01-01,1151.0,ji,jli,1597,J.,Irving,Lawrence
665,1785-02-22,1152.0,ti,ti,1598,Thomas,Irwin,
666,1946-01-01,2733.0,ai,awi,1599,Anthony,Ishii,W.
667,1809-02-12,,al,al,16,Abraham,Lincoln,
668,1924-12-23,86.0,pb,pbb,160,Phillip,Baldwin,Benjamin
669,1875-11-01,1153.0,gj,gwj,1600,George,Jack,Whitfield
670,1946-01-01,1154.0,jj,jgj,1601,Janis,Jack,Graham
671,1954-01-01,3364.0,aj,abj,1602,Amy,Jackson,Berman
672,1960-01-01,3283.0,bj,baj,1603,Brian,Jackson,Anthony
673,1952-01-01,1155.0,cj,cej,1604,Carol,Jackson,E.
674,1832-04-08,1156.0,hj,hej,1605,Howell,Jackson,Edmunds
675,1777-09-22,1157.0,jj,jgj,1606,John,Jackson,George
676,1824-08-04,1158.0,jj,jjj,1607,John,Jackson,Jay
677,1880-08-30,3320.0,jj,jrj,1608,Joseph,Jackson,Raymond
678,1970-01-01,3464.0,kj,kbj,1609,Ketanji,Jackson,Brown
679,1926-09-22,87.0,tb,tab,161,Thomas,Ballantine,Austin
680,1949-01-01,1159.0,rj,raj,1610,Raymond,Jackson,Alvin
681,1947-01-01,3382.0,rj,rbj,1611,Richard,Jackson,Brooke
682,1892-02-13,1160.0,rj,rhj,1612,Robert,Jackson,Houghwout
683,1937-01-10,1161.0,tj,tpj,1613,Thomas,Jackson,Penfield
684,1944-01-01,1162.0,dj,dgj,1614,Dennis,Jacobs,G.
685,1865-09-13,1163.0,fj,fcj,1615,Fred,Jacobs,Clinton
686,1818-05-11,1164.0,cj,cpj,1616,Charles,James,Pinckney
687,1946-01-01,2782.0,rj,rgj,1617,Robert,James,Gillespie
688,1870-01-10,1165.0,wj,wpj,1618,William,James,P.
689,1898-08-08,1166.0,wj,wjj,1619,William,Jameson,James
690,1819-09-04,88.0,bb,bb,162,Bland,Ballard,
691,1956-01-01,3139.0,jj,jaj,1620,John,Jarvey,Alfred
692,1937-02-28,1167.0,jj,jhj,1621,James,Jarvis,Howard
693,1745-12-12,1168.0,jj,jj,1622,John,Jay,
694,1927-01-01,1169.0,bj,bsj,1623,Bruce,Jenkins,Sterling
695,1834-07-18,1170.0,jj,jgj,1624,James,Jenkins,Graham
696,1953-01-01,2734.0,mj,mjj,1625,Martin,Jenkins,J.
697,1883-02-20,1171.0,rj,rej,1626,Ralph,Jenney,E.
698,1928-01-01,1172.0,dj,dlj,1627,Delwen,Jensen,Lowell
699,1897-02-01,1173.0,gj,ghj,1628,Gilbert,Jertberg,H.
700,1895-07-16,1174.0,hj,hmj,1629,Harvey,Johnsen,M.
701,1879-08-15,89.0,rb,rcb,163,Robert,Baltzell,C.
702,1939-01-01,1175.0,aj,abj,1630,Alan,Johnson,Bond
703,1872-11-28,1176.0,aj,awj,1631,Albert,Johnson,Williams
704,1817-07-30,1177.0,aj,asj,1632,Alexander,Johnson,Smith
705,1784-01-22,1178.0,bj,bj,1633,Benjamin,Johnson,
706,1859-02-14,1179.0,cj,cfj,1634,Charles,Johnson,Fletcher
707,1918-10-30,1180.0,fj,fmj,1635,Frank,Johnson,Minis
708,1874-07-11,1181.0,gj,gej,1636,George,Johnson,E. Q.
709,1945-01-01,2788.0,ij,ipj,1637,Inge,Johnson,Prytz
710,1888-07-31,3321.0,jj,jjj,1638,Jed,Johnson,Joseph
711,1858-02-28,1182.0,jj,jtj,1639,Joseph,Johnson,Travis
712,1955-01-01,90.0,pb,pjb,164,Paul,Barbadoro,J.
713,1887-08-23,3317.0,nj,njj,1640,Noble,Johnson,Jacob
714,1932-07-28,1183.0,nj,nhj,1641,Norma,Johnson,Holloway
715,1920-11-17,1184.0,sj,sdj,1642,Samuel,Johnson,D.
716,1934-01-01,1185.0,sj,sj,1643,Sterling,Johnson,
717,1732-11-04,1186.0,tj,tj,1644,Thomas,Johnson,
718,1858-01-08,1187.0,tj,tdj,1645,Tillman,Johnson,Davis
719,1771-12-27,1188.0,wj,wj,1646,William,Johnson,
720,1959-01-01,2910.0,wj,wpj,1647,William,Johnson,Paul
721,1967-01-01,3104.0,tj,tej,1648,Thomas,Johnston,E.
722,1922-04-26,1189.0,ej,ehj,1649,Edward,Johnstone,Huggins
723,1857-07-13,3329.0,ob,omb,165,Orion,Barber,Metcalf
724,1916-01-01,1190.0,cj,cwj,1650,Charles,Joiner,Wycliffe
725,1937-01-01,1191.0,ej,egj,1651,E.,Jolly,Grady
726,1947-01-01,1192.0,bj,bsj,1652,Barbara,Jones,S.
727,1949-01-01,3192.0,cj,cdj,1653,C.,Jones,Darnell
728,1887-08-27,1193.0,cj,caj,1654,Charles,Jones,Alvin
729,1949-01-01,1194.0,ej,ehj,1655,Edith,Jones,Hollan
730,1823-12-31,1195.0,jj,jmj,1656,James,Jones,McHall
731,1940-01-01,1196.0,jj,jpj,1657,James,Jones,Parker
732,1927-01-01,1197.0,jj,jbj,1658,John,Jones,Bailey
733,1955-01-01,2946.0,jj,jej,1659,John,Jones,E.
734,1944-01-01,2808.0,cb,cjb,166,Carl,Barbier,J.
735,1886-02-26,3272.0,jj,jmj,1660,John,Jones,Marvin
736,1867-02-10,1198.0,lj,lj,1661,Lake,Jones,
737,1940-08-25,1199.0,nj,naj,1662,Napoleon,Jones,A.
738,1926-01-01,1200.0,nj,nrj,1663,Nathaniel,Jones,Raphael
739,1945-09-23,1201.0,oj,oj,1664,Okla,Jones,
740,1880-11-04,1202.0,pj,pjj,1665,Paul,Jones,J.
741,1950-01-01,3160.0,rj,raj,1666,Richard,Jones,A.
742,1927-07-05,1203.0,rj,rej,1667,Robert,Jones,Edward
743,1947-01-01,3041.0,rj,rcj,1668,Robert,Jones,Clive
744,1925-01-01,1204.0,sj,sbj,1669,Shirley,Jones,Brannock
745,1783-05-25,91.0,pb,ppb,167,Philip,Barbour,Pendelton
746,1957-01-01,3358.0,sj,scj,1670,Steve,Jones,CarMichael
747,1844-11-26,1205.0,tj,tgj,1671,Thomas,Jones,Goode
748,1895-07-02,1206.0,wj,wlj,1672,Warren,Jones,Leroy
749,1907-03-20,1207.0,wj,wbj,1673,William,Jones,Blakely
750,1808-11-07,1208.0,wj,wgj,1674,William,Jones,Giles
751,1914-01-26,1209.0,wj,wwj,1675,Woodrow,Jones,Wilson
752,1960-01-01,3152.0,rj,rjj,1676,Robert,Jonker,James
753,1961-01-01,2831.0,aj,ajj,1677,Adalberto,Jordan,Jose
754,1964-01-01,3126.0,dj,dpj,1678,Daniel,Jordan,Porter
755,1957-01-01,2974.0,kj,kaj,1679,Kent,Jordan,A.
756,1941-01-01,92.0,wb,whb,168,William,Barbour,Henry
757,1934-01-01,1210.0,rj,rlj,1680,Robert,Jordan,Leon
758,1953-01-01,2923.0,cj,ckj,1681,Cindy,Jorgenson,K.
759,1877-04-29,1211.0,mj,mmj,1682,Matthew,Joyce,M.
760,1948-01-01,1212.0,jj,jcj,1683,J.,Joyner,Curtis
761,1906-09-06,1213.0,oj,ogj,1684,Orrin,Judd,Grimmell
762,1784-11-29,1214.0,aj,atj,1685,Andrew,Judson,Thompson
763,1904-09-07,1215.0,wj,wgj,1686,William,Juergens,George
764,1902-03-25,1216.0,aj,aj,1687,Anthony,Julian,
765,1947-01-01,2990.0,rj,raj,1688,Robert,Junell,A.
766,1920-02-25,1217.0,wj,wwj,1689,William,Justice,Wayne
767,1895-10-24,93.0,gb,gkb,169,Guy,Bard,Kurtz
768,1910-12-01,1218.0,fk,fwk,1690,Frederick,Kaess,William
769,1960-04-28,3289.0,ek,ek,1691,Elena,Kagan,
770,1937-01-01,1219.0,lk,lek,1692,Lawrence,Kahn,E.
771,1899-08-03,1220.0,gk,gek,1693,Girard,Kalbfleisch,Edward
772,1969-01-01,3225.0,ak,akk,1694,Abdul,Kallon,K.
773,1896-03-28,1221.0,hk,hek,1695,Harry,Kalodner,Ellis
774,1900-10-14,1222.0,ek,esk,1696,Edward,Kampf,S.
775,1795-05-16,1223.0,jk,jkk,1697,John,Kane,Kintzing
776,1937-01-01,1224.0,jk,jlk,1698,John,Kane,L.
777,1953-01-01,2796.0,yk,yk,1699,Yvette,Kane,
778,1808-12-29,,aj,aj,17,Andrew,Johnson,
